empleado_id,fecha,dia_semana,asistencia,hora_entrada,hora_salida,tipo_ausencia
81,2025-01-02,Thursday,1,08:02,15:33,Ninguna
81,2025-01-03,Friday,1,08:03,17:05,Ninguna
81,2025-01-06,Monday,1,07:46,17:05,Ninguna
81,2025-01-07,Tuesday,1,07:59,17:12,Ninguna
81,2025-01-08,Wednesday,1,07:45,17:14,Ninguna
81,2025-01-09,Thursday,1,07:48,17:05,Ninguna
81,2025-01-10,Friday,0,-,-,Enfermedad
81,2025-01-13,Monday,1,07:46,17:12,Ninguna
81,2025-01-14,Tuesday,1,09:09,15:47,Ninguna
81,2025-01-15,Wednesday,1,08:04,17:10,Ninguna
81,2025-01-16,Thursday,0,-,-,Franco
81,2025-01-17,Friday,1,07:48,17:11,Ninguna
81,2025-01-20,Monday,0,-,-,Enfermedad
81,2025-01-21,Tuesday,1,08:04,17:06,Ninguna
81,2025-01-22,Wednesday,1,07:49,17:11,Ninguna
81,2025-01-23,Thursday,1,07:47,17:12,Ninguna
81,2025-01-24,Friday,1,07:46,17:05,Ninguna
81,2025-01-27,Monday,1,08:02,17:11,Ninguna
81,2025-01-28,Tuesday,1,07:48,17:05,Ninguna
81,2025-01-29,Wednesday,1,07:57,17:09,Ninguna
81,2025-01-30,Thursday,1,07:46,17:14,Ninguna
81,2025-01-31,Friday,1,08:04,17:08,Ninguna
81,2025-02-03,Monday,0,-,-,Enfermedad
81,2025-02-04,Tuesday,1,08:04,17:05,Ninguna
81,2025-02-05,Wednesday,1,07:54,17:14,Ninguna
81,2025-02-06,Thursday,0,-,-,Falta injustificada
81,2025-02-07,Friday,1,07:54,17:13,Ninguna
81,2025-02-10,Monday,1,07:48,17:09,Ninguna
81,2025-02-11,Tuesday,1,07:53,17:07,Ninguna
81,2025-02-12,Wednesday,1,07:53,17:12,Ninguna
81,2025-02-13,Thursday,0,-,-,Franco
81,2025-02-14,Friday,1,07:53,17:14,Ninguna
81,2025-02-17,Monday,1,07:59,17:06,Ninguna
81,2025-02-18,Tuesday,1,08:10,17:08,Ninguna
81,2025-02-19,Wednesday,0,-,-,Falta injustificada
81,2025-02-20,Thursday,1,07:51,17:13,Ninguna
81,2025-02-21,Friday,1,08:34,17:12,Ninguna
81,2025-02-24,Monday,1,07:46,17:06,Ninguna
81,2025-02-25,Tuesday,1,07:56,17:10,Ninguna
81,2025-02-26,Wednesday,1,07:47,17:09,Ninguna
81,2025-02-27,Thursday,1,08:00,17:07,Ninguna
81,2025-02-28,Friday,1,07:57,17:07,Ninguna
81,2025-03-03,Monday,1,07:51,15:45,Ninguna
81,2025-03-04,Tuesday,1,07:52,15:40,Ninguna
81,2025-03-05,Wednesday,1,07:47,17:12,Ninguna
81,2025-03-06,Thursday,1,08:01,15:34,Ninguna
81,2025-03-07,Friday,1,08:04,17:08,Ninguna
81,2025-03-10,Monday,1,07:58,17:08,Ninguna
81,2025-03-11,Tuesday,0,-,-,Enfermedad
81,2025-03-12,Wednesday,1,07:54,17:11,Ninguna
81,2025-03-13,Thursday,0,-,-,Enfermedad
81,2025-03-14,Friday,1,07:52,17:09,Ninguna
81,2025-03-17,Monday,1,07:56,17:14,Ninguna
81,2025-03-18,Tuesday,1,07:45,17:14,Ninguna
81,2025-03-19,Wednesday,1,07:53,17:10,Ninguna
81,2025-03-20,Thursday,1,07:47,17:12,Ninguna
81,2025-03-21,Friday,1,07:56,17:13,Ninguna
81,2025-03-24,Monday,1,07:54,17:08,Ninguna
81,2025-03-25,Tuesday,1,07:56,17:12,Ninguna
81,2025-03-26,Wednesday,1,07:53,17:05,Ninguna
81,2025-03-27,Thursday,1,07:49,17:10,Ninguna
81,2025-03-28,Friday,1,07:48,17:14,Ninguna
81,2025-03-31,Monday,1,07:54,17:12,Ninguna
81,2025-04-01,Tuesday,1,07:57,17:11,Ninguna
81,2025-04-02,Wednesday,1,07:57,17:12,Ninguna
81,2025-04-03,Thursday,1,08:00,17:13,Ninguna
81,2025-04-04,Friday,0,-,-,Enfermedad
81,2025-04-07,Monday,0,-,-,Franco
81,2025-04-08,Tuesday,1,07:54,17:14,Ninguna
81,2025-04-09,Wednesday,1,07:47,16:44,Ninguna
81,2025-04-10,Thursday,1,08:04,17:13,Ninguna
81,2025-04-11,Friday,0,-,-,Falta injustificada
81,2025-04-14,Monday,0,-,-,Falta injustificada
81,2025-04-15,Tuesday,1,08:01,17:14,Ninguna
81,2025-04-16,Wednesday,1,07:58,17:11,Ninguna
81,2025-04-17,Thursday,1,07:45,17:06,Ninguna
81,2025-04-18,Friday,1,07:45,17:12,Ninguna
81,2025-04-21,Monday,1,07:51,17:11,Ninguna
81,2025-04-22,Tuesday,1,07:47,17:06,Ninguna
81,2025-04-23,Wednesday,1,07:56,17:09,Ninguna
81,2025-04-24,Thursday,1,07:58,17:12,Ninguna
81,2025-04-25,Friday,1,07:57,17:10,Ninguna
81,2025-04-28,Monday,1,07:45,17:06,Ninguna
81,2025-04-29,Tuesday,1,07:55,17:13,Ninguna
81,2025-04-30,Wednesday,1,08:02,17:05,Ninguna
82,2025-01-01,Wednesday,0,-,-,Enfermedad
82,2025-01-02,Thursday,1,08:32,17:08,Ninguna
82,2025-01-03,Friday,1,07:46,17:05,Ninguna
82,2025-01-06,Monday,1,07:51,17:11,Ninguna
82,2025-01-07,Tuesday,1,07:57,17:07,Ninguna
82,2025-01-08,Wednesday,1,07:59,17:14,Ninguna
82,2025-01-09,Thursday,1,08:02,17:14,Ninguna
82,2025-01-10,Friday,1,07:51,16:10,Ninguna
82,2025-01-13,Monday,1,08:01,17:10,Ninguna
82,2025-01-14,Tuesday,1,07:49,17:14,Ninguna
82,2025-01-15,Wednesday,1,07:58,17:05,Ninguna
82,2025-01-16,Thursday,1,07:54,17:05,Ninguna
82,2025-01-17,Friday,1,07:57,17:09,Ninguna
82,2025-01-20,Monday,1,08:03,17:14,Ninguna
82,2025-01-21,Tuesday,1,08:03,17:06,Ninguna
82,2025-01-22,Wednesday,1,07:52,17:11,Ninguna
82,2025-01-23,Thursday,1,07:54,17:09,Ninguna
82,2025-01-24,Friday,1,07:59,17:08,Ninguna
82,2025-01-27,Monday,0,-,-,Falta injustificada
82,2025-01-28,Tuesday,1,07:51,17:14,Ninguna
82,2025-01-29,Wednesday,1,07:58,17:13,Ninguna
82,2025-01-30,Thursday,1,07:53,17:06,Ninguna
82,2025-01-31,Friday,1,07:54,17:14,Ninguna
82,2025-02-03,Monday,1,08:20,17:06,Ninguna
82,2025-02-04,Tuesday,1,07:53,17:14,Ninguna
82,2025-02-05,Wednesday,1,08:00,17:10,Ninguna
82,2025-02-06,Thursday,1,07:50,17:05,Ninguna
82,2025-02-07,Friday,1,07:57,17:06,Ninguna
82,2025-02-10,Monday,1,09:10,17:09,Ninguna
82,2025-02-11,Tuesday,1,07:57,17:11,Ninguna
82,2025-02-12,Wednesday,1,07:56,17:09,Ninguna
82,2025-02-13,Thursday,1,07:49,17:08,Ninguna
82,2025-02-14,Friday,1,07:51,17:05,Ninguna
82,2025-02-17,Monday,1,08:02,17:10,Ninguna
82,2025-02-18,Tuesday,1,08:02,17:10,Ninguna
82,2025-02-19,Wednesday,1,07:55,17:08,Ninguna
82,2025-02-20,Thursday,0,-,-,Franco
82,2025-02-21,Friday,1,07:51,17:12,Ninguna
82,2025-02-24,Monday,1,07:45,17:05,Ninguna
82,2025-02-25,Tuesday,1,07:52,17:13,Ninguna
82,2025-02-26,Wednesday,1,07:51,17:05,Ninguna
82,2025-02-27,Thursday,1,07:54,17:14,Ninguna
82,2025-02-28,Friday,1,07:51,17:09,Ninguna
82,2025-03-03,Monday,1,07:53,17:08,Ninguna
82,2025-03-04,Tuesday,1,07:49,17:08,Ninguna
82,2025-03-05,Wednesday,1,08:03,17:07,Ninguna
82,2025-03-06,Thursday,0,-,-,Falta injustificada
82,2025-03-07,Friday,1,07:59,17:05,Ninguna
82,2025-03-10,Monday,1,08:01,17:05,Ninguna
82,2025-03-11,Tuesday,1,07:46,17:11,Ninguna
82,2025-03-12,Wednesday,1,07:58,17:07,Ninguna
82,2025-03-13,Thursday,1,07:49,17:14,Ninguna
82,2025-03-14,Friday,0,-,-,Franco
82,2025-03-17,Monday,0,-,-,Enfermedad
82,2025-03-18,Tuesday,1,07:54,17:11,Ninguna
82,2025-03-19,Wednesday,1,08:01,17:05,Ninguna
82,2025-03-20,Thursday,1,08:03,17:13,Ninguna
82,2025-03-21,Friday,0,-,-,Enfermedad
82,2025-03-24,Monday,1,07:48,17:09,Ninguna
82,2025-03-25,Tuesday,1,07:51,17:05,Ninguna
82,2025-03-26,Wednesday,0,-,-,Franco
82,2025-03-27,Thursday,1,07:57,17:14,Ninguna
82,2025-03-28,Friday,1,07:56,17:10,Ninguna
82,2025-03-31,Monday,1,07:56,17:14,Ninguna
82,2025-04-01,Tuesday,1,08:00,16:41,Ninguna
82,2025-04-02,Wednesday,0,-,-,Enfermedad
82,2025-04-03,Thursday,1,07:59,17:10,Ninguna
82,2025-04-04,Friday,1,07:55,17:09,Ninguna
82,2025-04-07,Monday,1,08:01,17:13,Ninguna
82,2025-04-08,Tuesday,1,07:51,17:10,Ninguna
82,2025-04-09,Wednesday,1,07:49,17:14,Ninguna
82,2025-04-10,Thursday,1,07:46,17:13,Ninguna
82,2025-04-11,Friday,1,07:49,17:13,Ninguna
82,2025-04-14,Monday,1,07:59,17:11,Ninguna
82,2025-04-15,Tuesday,0,-,-,Enfermedad
82,2025-04-16,Wednesday,1,08:00,17:07,Ninguna
82,2025-04-17,Thursday,1,07:54,17:05,Ninguna
82,2025-04-18,Friday,1,07:59,17:14,Ninguna
82,2025-04-21,Monday,1,08:01,17:10,Ninguna
82,2025-04-22,Tuesday,1,08:56,17:12,Ninguna
82,2025-04-23,Wednesday,1,08:01,17:11,Ninguna
82,2025-04-24,Thursday,1,07:58,16:40,Ninguna
82,2025-04-25,Friday,1,07:54,17:13,Ninguna
82,2025-04-28,Monday,1,07:50,17:14,Ninguna
82,2025-04-29,Tuesday,1,07:56,17:09,Ninguna
82,2025-04-30,Wednesday,1,07:52,17:08,Ninguna
83,2025-01-01,Wednesday,1,07:48,17:14,Ninguna
83,2025-01-02,Thursday,1,08:01,17:08,Ninguna
83,2025-01-03,Friday,1,08:03,17:08,Ninguna
83,2025-01-06,Monday,1,08:03,17:05,Ninguna
83,2025-01-07,Tuesday,1,07:52,17:09,Ninguna
83,2025-01-08,Wednesday,1,07:54,17:12,Ninguna
83,2025-01-09,Thursday,1,08:01,17:05,Ninguna
83,2025-01-10,Friday,1,07:55,17:11,Ninguna
83,2025-01-13,Monday,0,-,-,Falta injustificada
83,2025-01-14,Tuesday,1,07:51,17:13,Ninguna
83,2025-01-15,Wednesday,1,07:50,17:08,Ninguna
83,2025-01-16,Thursday,1,07:46,17:09,Ninguna
83,2025-01-17,Friday,1,07:53,17:07,Ninguna
83,2025-01-20,Monday,1,08:03,17:05,Ninguna
83,2025-01-21,Tuesday,0,-,-,Falta injustificada
83,2025-01-22,Wednesday,1,07:54,17:14,Ninguna
83,2025-01-23,Thursday,1,07:58,17:10,Ninguna
83,2025-01-24,Friday,1,08:02,17:12,Ninguna
83,2025-01-27,Monday,0,-,-,Franco
83,2025-01-28,Tuesday,1,07:55,17:07,Ninguna
83,2025-01-29,Wednesday,1,07:49,17:06,Ninguna
83,2025-01-30,Thursday,1,07:55,17:11,Ninguna
83,2025-01-31,Friday,1,08:04,15:49,Ninguna
83,2025-02-03,Monday,1,07:58,17:09,Ninguna
83,2025-02-04,Tuesday,1,08:04,15:59,Ninguna
83,2025-02-05,Wednesday,1,08:03,17:14,Ninguna
83,2025-02-06,Thursday,0,-,-,Enfermedad
83,2025-02-07,Friday,1,07:49,17:11,Ninguna
83,2025-02-10,Monday,1,07:50,17:13,Ninguna
83,2025-02-11,Tuesday,0,-,-,Enfermedad
83,2025-02-12,Wednesday,1,07:46,16:52,Ninguna
83,2025-02-13,Thursday,1,07:52,17:06,Ninguna
83,2025-02-14,Friday,1,07:56,17:07,Ninguna
83,2025-02-17,Monday,1,08:04,17:05,Ninguna
83,2025-02-18,Tuesday,1,07:54,17:12,Ninguna
83,2025-02-19,Wednesday,0,-,-,Franco
83,2025-02-20,Thursday,1,07:54,17:08,Ninguna
83,2025-02-21,Friday,1,07:57,17:07,Ninguna
83,2025-02-24,Monday,1,07:53,17:12,Ninguna
83,2025-02-25,Tuesday,1,07:56,17:12,Ninguna
83,2025-02-26,Wednesday,1,08:04,17:11,Ninguna
83,2025-02-27,Thursday,1,07:49,17:05,Ninguna
83,2025-02-28,Friday,1,08:26,17:14,Ninguna
83,2025-03-03,Monday,1,07:57,17:06,Ninguna
83,2025-03-04,Tuesday,1,07:51,17:09,Ninguna
83,2025-03-05,Wednesday,1,07:50,17:11,Ninguna
83,2025-03-06,Thursday,1,07:48,17:09,Ninguna
83,2025-03-07,Friday,1,08:04,17:13,Ninguna
83,2025-03-10,Monday,0,-,-,Falta injustificada
83,2025-03-11,Tuesday,1,07:54,17:06,Ninguna
83,2025-03-12,Wednesday,1,08:01,17:05,Ninguna
83,2025-03-13,Thursday,1,07:59,17:09,Ninguna
83,2025-03-14,Friday,1,07:50,17:10,Ninguna
83,2025-03-17,Monday,0,-,-,Franco
83,2025-03-18,Tuesday,1,08:13,17:08,Ninguna
83,2025-03-19,Wednesday,0,-,-,Falta injustificada
83,2025-03-20,Thursday,1,07:52,17:08,Ninguna
83,2025-03-21,Friday,0,-,-,Falta injustificada
83,2025-03-24,Monday,1,08:02,17:08,Ninguna
83,2025-03-25,Tuesday,1,08:03,17:07,Ninguna
83,2025-03-26,Wednesday,1,08:03,17:13,Ninguna
83,2025-03-27,Thursday,1,07:59,16:28,Ninguna
83,2025-03-28,Friday,1,08:00,17:11,Ninguna
83,2025-03-31,Monday,1,07:45,17:13,Ninguna
83,2025-04-01,Tuesday,1,08:01,17:05,Ninguna
83,2025-04-02,Wednesday,1,07:58,17:11,Ninguna
83,2025-04-03,Thursday,1,07:54,17:06,Ninguna
83,2025-04-04,Friday,1,07:49,17:12,Ninguna
83,2025-04-07,Monday,1,08:07,17:10,Ninguna
83,2025-04-08,Tuesday,1,07:47,17:10,Ninguna
83,2025-04-09,Wednesday,1,08:23,17:05,Ninguna
83,2025-04-10,Thursday,1,08:00,15:35,Ninguna
83,2025-04-11,Friday,1,07:59,16:50,Ninguna
83,2025-04-14,Monday,1,07:50,17:05,Ninguna
83,2025-04-15,Tuesday,1,07:54,17:07,Ninguna
83,2025-04-16,Wednesday,1,07:58,15:42,Ninguna
83,2025-04-17,Thursday,1,07:50,17:10,Ninguna
83,2025-04-18,Friday,1,07:45,17:13,Ninguna
83,2025-04-21,Monday,1,07:58,17:12,Ninguna
83,2025-04-22,Tuesday,1,07:47,17:06,Ninguna
83,2025-04-23,Wednesday,1,08:04,17:10,Ninguna
83,2025-04-24,Thursday,1,08:32,17:07,Ninguna
83,2025-04-25,Friday,1,07:50,17:10,Ninguna
83,2025-04-28,Monday,1,07:58,17:09,Ninguna
83,2025-04-29,Tuesday,1,07:51,17:13,Ninguna
83,2025-04-30,Wednesday,1,08:02,17:13,Ninguna
84,2025-01-01,Wednesday,1,07:50,17:09,Ninguna
84,2025-01-02,Thursday,1,08:02,17:13,Ninguna
84,2025-01-03,Friday,1,07:58,17:09,Ninguna
84,2025-01-06,Monday,1,08:00,17:10,Ninguna
84,2025-01-07,Tuesday,0,-,-,Franco
84,2025-01-08,Wednesday,1,07:51,17:05,Ninguna
84,2025-01-09,Thursday,1,08:02,17:10,Ninguna
84,2025-01-10,Friday,1,08:04,17:14,Ninguna
84,2025-01-13,Monday,1,07:47,17:06,Ninguna
84,2025-01-14,Tuesday,1,07:52,17:10,Ninguna
84,2025-01-15,Wednesday,1,07:55,15:47,Ninguna
84,2025-01-16,Thursday,1,08:00,17:07,Ninguna
84,2025-01-17,Friday,1,07:51,15:58,Ninguna
84,2025-01-20,Monday,0,-,-,Franco
84,2025-01-21,Tuesday,1,08:23,17:07,Ninguna
84,2025-01-22,Wednesday,1,07:50,17:08,Ninguna
84,2025-01-23,Thursday,1,07:57,17:08,Ninguna
84,2025-01-24,Friday,1,07:55,17:09,Ninguna
84,2025-01-27,Monday,1,07:48,17:06,Ninguna
84,2025-01-28,Tuesday,1,07:51,17:12,Ninguna
84,2025-01-29,Wednesday,1,07:48,17:12,Ninguna
84,2025-01-30,Thursday,1,07:50,17:08,Ninguna
84,2025-01-31,Friday,1,07:52,17:07,Ninguna
84,2025-02-03,Monday,1,09:09,17:07,Ninguna
84,2025-02-04,Tuesday,1,07:50,17:12,Ninguna
84,2025-02-05,Wednesday,1,07:51,17:11,Ninguna
84,2025-02-06,Thursday,1,08:04,17:12,Ninguna
84,2025-02-07,Friday,1,07:46,17:14,Ninguna
84,2025-02-10,Monday,1,07:50,17:11,Ninguna
84,2025-02-11,Tuesday,1,07:49,17:13,Ninguna
84,2025-02-12,Wednesday,1,08:00,17:11,Ninguna
84,2025-02-13,Thursday,1,07:58,17:05,Ninguna
84,2025-02-14,Friday,1,07:59,17:13,Ninguna
84,2025-02-17,Monday,1,08:01,17:09,Ninguna
84,2025-02-18,Tuesday,1,07:45,17:14,Ninguna
84,2025-02-19,Wednesday,1,08:02,17:08,Ninguna
84,2025-02-20,Thursday,0,-,-,Enfermedad
84,2025-02-21,Friday,1,07:49,17:10,Ninguna
84,2025-02-24,Monday,1,07:57,17:14,Ninguna
84,2025-02-25,Tuesday,1,07:45,17:14,Ninguna
84,2025-02-26,Wednesday,1,08:42,17:06,Ninguna
84,2025-02-27,Thursday,1,08:00,17:05,Ninguna
84,2025-02-28,Friday,1,07:54,17:11,Ninguna
84,2025-03-03,Monday,1,07:58,17:09,Ninguna
84,2025-03-04,Tuesday,0,-,-,Falta injustificada
84,2025-03-05,Wednesday,1,07:54,17:06,Ninguna
84,2025-03-06,Thursday,0,-,-,Enfermedad
84,2025-03-07,Friday,1,08:04,17:08,Ninguna
84,2025-03-10,Monday,1,07:46,17:05,Ninguna
84,2025-03-11,Tuesday,1,07:58,17:05,Ninguna
84,2025-03-12,Wednesday,1,07:57,17:11,Ninguna
84,2025-03-13,Thursday,1,08:04,17:12,Ninguna
84,2025-03-14,Friday,0,-,-,Franco
84,2025-03-17,Monday,1,07:59,17:10,Ninguna
84,2025-03-18,Tuesday,1,07:59,17:08,Ninguna
84,2025-03-19,Wednesday,0,-,-,Falta injustificada
84,2025-03-20,Thursday,1,07:47,15:44,Ninguna
84,2025-03-21,Friday,1,07:50,17:07,Ninguna
84,2025-03-24,Monday,1,07:54,17:05,Ninguna
84,2025-03-25,Tuesday,1,07:56,17:06,Ninguna
84,2025-03-26,Wednesday,0,-,-,Enfermedad
84,2025-03-27,Thursday,1,07:53,17:11,Ninguna
84,2025-03-28,Friday,1,08:01,17:09,Ninguna
84,2025-03-31,Monday,1,07:56,17:13,Ninguna
84,2025-04-01,Tuesday,1,07:47,15:30,Ninguna
84,2025-04-02,Wednesday,1,08:01,16:05,Ninguna
84,2025-04-03,Thursday,1,07:52,17:14,Ninguna
84,2025-04-04,Friday,1,07:58,17:10,Ninguna
84,2025-04-07,Monday,1,07:53,17:06,Ninguna
84,2025-04-08,Tuesday,1,07:52,17:05,Ninguna
84,2025-04-09,Wednesday,1,07:55,17:09,Ninguna
84,2025-04-10,Thursday,0,-,-,Enfermedad
84,2025-04-11,Friday,0,-,-,Falta injustificada
84,2025-04-14,Monday,1,07:53,17:13,Ninguna
84,2025-04-15,Tuesday,1,07:53,17:07,Ninguna
84,2025-04-16,Wednesday,1,07:53,17:06,Ninguna
84,2025-04-17,Thursday,1,07:56,17:07,Ninguna
84,2025-04-18,Friday,1,07:46,17:10,Ninguna
84,2025-04-21,Monday,1,07:56,16:17,Ninguna
84,2025-04-22,Tuesday,0,-,-,Enfermedad
84,2025-04-23,Wednesday,1,09:08,17:05,Ninguna
84,2025-04-24,Thursday,1,08:01,17:09,Ninguna
84,2025-04-25,Friday,1,08:02,17:13,Ninguna
84,2025-04-28,Monday,1,07:53,17:09,Ninguna
84,2025-04-29,Tuesday,1,07:53,17:08,Ninguna
84,2025-04-30,Wednesday,1,08:00,17:13,Ninguna
85,2025-01-01,Wednesday,1,07:52,17:09,Ninguna
85,2025-01-02,Thursday,1,07:51,17:11,Ninguna
85,2025-01-03,Friday,1,07:47,17:13,Ninguna
85,2025-01-06,Monday,1,08:04,17:08,Ninguna
85,2025-01-07,Tuesday,1,07:51,17:14,Ninguna
85,2025-01-08,Wednesday,1,07:58,17:13,Ninguna
85,2025-01-09,Thursday,1,08:00,17:05,Ninguna
85,2025-01-10,Friday,1,07:53,17:13,Ninguna
85,2025-01-13,Monday,1,07:45,17:13,Ninguna
85,2025-01-14,Tuesday,1,07:49,17:10,Ninguna
85,2025-01-15,Wednesday,1,07:58,17:06,Ninguna
85,2025-01-16,Thursday,1,07:46,17:11,Ninguna
85,2025-01-17,Friday,1,07:54,17:06,Ninguna
85,2025-01-20,Monday,1,08:03,17:09,Ninguna
85,2025-01-21,Tuesday,1,07:51,17:06,Ninguna
85,2025-01-22,Wednesday,0,-,-,Enfermedad
85,2025-01-23,Thursday,1,07:47,17:12,Ninguna
85,2025-01-24,Friday,1,07:56,17:11,Ninguna
85,2025-01-27,Monday,0,-,-,Enfermedad
85,2025-01-28,Tuesday,1,07:54,17:05,Ninguna
85,2025-01-29,Wednesday,1,07:45,17:14,Ninguna
85,2025-01-30,Thursday,0,-,-,Falta injustificada
85,2025-01-31,Friday,1,07:52,17:14,Ninguna
85,2025-02-03,Monday,1,07:47,17:08,Ninguna
85,2025-02-04,Tuesday,1,09:16,17:08,Ninguna
85,2025-02-05,Wednesday,1,07:48,17:12,Ninguna
85,2025-02-06,Thursday,1,07:46,17:11,Ninguna
85,2025-02-07,Friday,0,-,-,Franco
85,2025-02-10,Monday,1,07:50,17:06,Ninguna
85,2025-02-11,Tuesday,1,08:02,17:06,Ninguna
85,2025-02-12,Wednesday,1,07:55,17:07,Ninguna
85,2025-02-13,Thursday,1,07:46,17:11,Ninguna
85,2025-02-14,Friday,1,07:55,17:10,Ninguna
85,2025-02-17,Monday,0,-,-,Enfermedad
85,2025-02-18,Tuesday,0,-,-,Franco
85,2025-02-19,Wednesday,0,-,-,Falta injustificada
85,2025-02-20,Thursday,0,-,-,Franco
85,2025-02-21,Friday,1,07:53,17:13,Ninguna
85,2025-02-24,Monday,0,-,-,Enfermedad
85,2025-02-25,Tuesday,1,07:50,17:08,Ninguna
85,2025-02-26,Wednesday,1,08:00,17:06,Ninguna
85,2025-02-27,Thursday,0,-,-,Enfermedad
85,2025-02-28,Friday,1,07:52,17:14,Ninguna
85,2025-03-03,Monday,0,-,-,Falta injustificada
85,2025-03-04,Tuesday,1,07:50,17:09,Ninguna
85,2025-03-05,Wednesday,0,-,-,Falta injustificada
85,2025-03-06,Thursday,1,07:47,17:09,Ninguna
85,2025-03-07,Friday,1,07:53,17:12,Ninguna
85,2025-03-10,Monday,1,08:01,17:10,Ninguna
85,2025-03-11,Tuesday,0,-,-,Enfermedad
85,2025-03-12,Wednesday,1,08:00,17:09,Ninguna
85,2025-03-13,Thursday,1,08:03,17:06,Ninguna
85,2025-03-14,Friday,0,-,-,Falta injustificada
85,2025-03-17,Monday,1,07:57,17:12,Ninguna
85,2025-03-18,Tuesday,0,-,-,Enfermedad
85,2025-03-19,Wednesday,0,-,-,Franco
85,2025-03-20,Thursday,1,07:50,17:09,Ninguna
85,2025-03-21,Friday,1,08:36,17:09,Ninguna
85,2025-03-24,Monday,1,07:54,17:08,Ninguna
85,2025-03-25,Tuesday,1,08:00,17:10,Ninguna
85,2025-03-26,Wednesday,1,07:58,17:06,Ninguna
85,2025-03-27,Thursday,1,07:51,17:13,Ninguna
85,2025-03-28,Friday,1,07:46,17:09,Ninguna
85,2025-03-31,Monday,1,07:57,17:13,Ninguna
85,2025-04-01,Tuesday,1,07:55,17:08,Ninguna
85,2025-04-02,Wednesday,1,07:58,17:12,Ninguna
85,2025-04-03,Thursday,1,07:57,17:05,Ninguna
85,2025-04-04,Friday,1,07:50,15:53,Ninguna
85,2025-04-07,Monday,1,07:56,17:06,Ninguna
85,2025-04-08,Tuesday,1,07:58,17:12,Ninguna
85,2025-04-09,Wednesday,1,07:52,17:07,Ninguna
85,2025-04-10,Thursday,1,08:03,17:13,Ninguna
85,2025-04-11,Friday,1,07:46,17:07,Ninguna
85,2025-04-14,Monday,1,07:53,17:06,Ninguna
85,2025-04-15,Tuesday,1,08:01,17:11,Ninguna
85,2025-04-16,Wednesday,1,07:50,17:07,Ninguna
85,2025-04-17,Thursday,1,07:54,17:11,Ninguna
85,2025-04-18,Friday,1,07:53,17:10,Ninguna
85,2025-04-21,Monday,0,-,-,Franco
85,2025-04-22,Tuesday,1,08:00,17:06,Ninguna
85,2025-04-23,Wednesday,0,-,-,Enfermedad
85,2025-04-24,Thursday,1,08:04,17:14,Ninguna
85,2025-04-25,Friday,1,07:55,17:10,Ninguna
85,2025-04-28,Monday,1,08:00,17:11,Ninguna
85,2025-04-29,Tuesday,1,07:46,17:09,Ninguna
85,2025-04-30,Wednesday,1,08:00,17:05,Ninguna
86,2025-01-01,Wednesday,1,08:02,17:07,Ninguna
86,2025-01-02,Thursday,1,08:01,17:11,Ninguna
86,2025-01-03,Friday,1,07:52,17:06,Ninguna
86,2025-01-06,Monday,1,07:54,17:05,Ninguna
86,2025-01-07,Tuesday,1,07:59,17:11,Ninguna
86,2025-01-08,Wednesday,0,-,-,Franco
86,2025-01-09,Thursday,1,07:45,16:29,Ninguna
86,2025-01-10,Friday,1,08:00,17:10,Ninguna
86,2025-01-13,Monday,1,07:56,17:07,Ninguna
86,2025-01-14,Tuesday,1,08:00,17:05,Ninguna
86,2025-01-15,Wednesday,1,08:01,17:09,Ninguna
86,2025-01-16,Thursday,1,07:59,17:14,Ninguna
86,2025-01-17,Friday,1,07:45,17:13,Ninguna
86,2025-01-20,Monday,0,-,-,Enfermedad
86,2025-01-21,Tuesday,0,-,-,Enfermedad
86,2025-01-22,Wednesday,1,07:47,16:11,Ninguna
86,2025-01-23,Thursday,1,07:45,17:12,Ninguna
86,2025-01-24,Friday,1,07:50,17:13,Ninguna
86,2025-01-27,Monday,1,08:02,17:08,Ninguna
86,2025-01-28,Tuesday,1,08:01,17:11,Ninguna
86,2025-01-29,Wednesday,1,07:45,17:07,Ninguna
86,2025-01-30,Thursday,1,07:51,17:07,Ninguna
86,2025-01-31,Friday,1,07:58,17:10,Ninguna
86,2025-02-03,Monday,1,07:58,17:12,Ninguna
86,2025-02-04,Tuesday,1,08:01,17:13,Ninguna
86,2025-02-05,Wednesday,1,07:58,17:10,Ninguna
86,2025-02-06,Thursday,1,07:53,17:08,Ninguna
86,2025-02-07,Friday,1,07:48,17:11,Ninguna
86,2025-02-10,Monday,1,07:57,17:09,Ninguna
86,2025-02-11,Tuesday,1,08:01,17:14,Ninguna
86,2025-02-12,Wednesday,1,07:53,17:06,Ninguna
86,2025-02-13,Thursday,1,07:57,17:07,Ninguna
86,2025-02-14,Friday,1,07:59,17:11,Ninguna
86,2025-02-17,Monday,1,07:58,17:05,Ninguna
86,2025-02-18,Tuesday,1,07:48,17:12,Ninguna
86,2025-02-19,Wednesday,1,08:01,17:09,Ninguna
86,2025-02-20,Thursday,1,07:45,17:07,Ninguna
86,2025-02-21,Friday,1,07:52,17:14,Ninguna
86,2025-02-24,Monday,1,07:45,17:10,Ninguna
86,2025-02-25,Tuesday,1,07:55,17:12,Ninguna
86,2025-02-26,Wednesday,1,07:50,17:10,Ninguna
86,2025-02-27,Thursday,1,08:32,17:08,Ninguna
86,2025-02-28,Friday,1,07:53,17:12,Ninguna
